"Gene_Symbol","Andocsb"
"PTH2","0.996394897393234"
"RP1L1","1"
"WNK3","1.01526820699905"
"CPEB3","1.0040879890987"
"COL25A1","1"
"EVC2","1"
"MYO3B","1"
"LINC00598","0.99832285115304"
"GRID1","1.0188426938974"
"RSPH10B2","1.00012884937508"
"GALNTL6","1"
"PPARGC1B","1.00352733686067"
"CDKL1","1.02048494983278"
"SEC16B","1"
"STRIP2","1"
"ERVW-1","1"
"MED12L","1"
"EEF1AKMT4-ECE2","1.03107672469375"
"PAK6","1.00310218978102"
"KCNH7","1"
"STAB1","1"
"STAB1","1"
"LINC02961","1"
"PTK7","1.00686851696103"
"TPH2","1"
"AQP10","1"
"UNC5C","0.99860002799944"
"MEGF10","1"
"CDC20B","0.998112811910254"
"TFAP2E","0.999578947368421"
"DDX53","1"
"DNAJC11","1.02216820049777"
"LINC00663","0.923756102628025"
"ZNF479","1.0155886041928"
"ABCB5","1.00294860994103"
"GRIK2","1"
"OR4D2","1.00701754385965"
"DBF4B","0.999789429353548"
"SHISAL2A","1"
"ADAMTS4","1"
"POF1B","1.04765317090649"
"B4GALNT1","1"
"LINC01547","1.03102336825141"
"EZHIP","1"
"DUSP16","0.984172815741632"
"MIR4280HG","0.993393889347647"
"SOHLH2","1"
"CDH19","1"
"DUOXA1","1"
"UBE3C","1.00021030494217"
"BAGE2","1"
"BAGE2","1"
"FBXL21P","1"
"FBXL21P","1"
"ALOX15B","1.00056163998877"
"TAS1R1","1"
"TSTD2","0.999789429353548"
"SLC39A14","1.00682546315643"
"CCDC172","1"
"PPP1R12BP1","1.00238596491228"
"CA8","1.00196573996069"
"RALGPS1","0.996998300242306"
"BRINP1","1.00336842105263"
"SLC39A6","1.01519429877639"
"CHD6","0.978232362968791"
"IREB2","1.07104279185708"
"LINC02875","1"
"FBLIM1","1.02139431943932"
"PRR5L","0.866371636400631"
"SHFL","0.993717875499714"
"BEST3","1"
"CYP4B1","1"
"TMCC2","1"
"TYR","1"
"TYR","1"
"SLC25A41","1.0030303030303"
"GABRG3","1.00365065992699"
"MEMO1P1","1.08961840106637"
"SEPTIN6","0.977637067189306"
"COL9A1","1"
"QRFPR","1"
"BPIFB6","1.00126368997473"
"ANTXR2","1.00070145903479"
"FAM9B","1"
"SDS","0.998527865404837"
"AFAP1L1","1.05309845077461"
"CLCC1","1.00730042224064"
"NDUFA10","1.00309559187717"
"ZACN","1.02778907414938"
"SERPINB5","0.995314868402921"
"SLC22A7","1.02148192213629"
"BPIFA4P","1.03692782926144"
"MIR6829","1.0090202608937"
"USP25","1.00084602368866"
"UGGT2","1.00545989080218"
"LMOD3","1.04703734905925"
"CFAP46","1"
"KDELR1","0.985402788395035"
"PTPRM","0.92878670455524"
"LINC00824","1"
"GARIN3","1"
"PDZRN3","1.00351024992979"
"GATA1","1"
"CAPRIN2","1.00575296108291"
"G6PC1","1"
"ZAP70","1"
"SAMSN1","1.00206782464847"
"DAOA","1.00153996920062"
"OR10A5","1"
"MT-ND5","0.9929707088714"
"OR10A4","1"
"CD300LG","1.00631844987363"
"TREML1","1"
"OR8D1","1"
"PTPRS","1"
"KRTAP2-3","1"
"BLID","1"
"CLEC4C","1"
"CD80","1"
"KLRC4-KLRK1","1"
"KLK4","1"
"CMTM3","1.10927289896128"
"CFAP91","1"
"TAGLN","1.01711640904724"
"MS4A4A","1"
"CFL1","1.01520538618655"
"AP1S3","0.998063623789765"
"AGTRAP","0.985567345611253"
"KLK4","1"
"MRAP","1"
"MRAP","1"
"CD79B","0.98703035165129"
"STH","1"
"ATN1","1"
"CDKN3","1.05850310491339"
"GNG4","1"
"CDC25A","1.01606594020676"
"BPIFC","1"
"ZAR1","0.991307947019868"
"POSTN","1"
"CD79A","1.00027210884354"
"SLC66A1","1"
"SLC66A1","1"
"LINC00520","1"
"PHF23","1.00424994256834"
"CCDC116","1"
"FCRL5","1"
"MAP3K19","1"
"MOG","1"
"ARHGDIB","0.996845019638143"
"MKS1","1.00659291540954"
"FAM138D","1"
"PACS2","1.00183778910503"
"LRRC41","0.997811337272926"
"KLF6","0.978183066137177"
"POLR2B","1.01337279403705"
"LINC02877","0.993949509701648"
"MSANTD3","0.999973016001511"
"CYTH2","0.937933258100919"
"HNRNPM","0.978640639366292"
"MIR23AHG","0.937353671514721"
"SELENOW","0.978929551158583"
"PSMB8-AS1","1.01141097627241"
"AKR1C1","1.00685698292751"
"TOLLIP-DT","1.02509060496236"
"HEXD","0.980110900820135"
"GNG4","1"
"LINC02941","0.997727880245923"
"RNF207","1.08966224444017"
"GLIDR","1.01706320596011"
"SRGAP1","1.00182456140351"
"ERVFRD-1","1"
"PSMD6","0.95653231199465"
"UBR5-DT","0.984686655514091"
"WWP1-AS1","1.03799903799904"
"MTSS2","1"
"DNM2","0.893752507019655"
"DCTN5","1.00691342267603"
"TCAIM","0.997939747327503"
"AGAP2-AS1","0.994137353433836"
"ST7-AS1","1.01170079398245"
"RPUSD3","1.00637958532695"
"MIR1915HG","0.992070116861436"
"CNTNAP3","1.00098162950498"
"TSGA10","0.986442445574241"
"HUNK","1"
"PRKCA-AS1","1.01425772011622"
"MIR205HG","1.00393147992137"
"PGAM5","1.00164541341012"
"CD55","1.02099099724594"
"B3GNT7","0.992890004182351"
"DCPS","0.979147687012856"
"LINC02593","0.999158249158249"
"ASB16-AS1","0.906749664347614"
"FAM151B-DT","0.949427358126367"
"C17orf64","1"
"LINC00661","1"
"C22orf42","1"
"C22orf42","1"
"DIAPH3-AS1","0.992571772736398"
"ATP5PD","0.977614138438881"
"BTBD7","1.0132233860783"
"MAPK8IP2","1.01672068734887"
"KLHDC7A","1.01243067508128"
"MESP2","1.00245665754194"
"NBEAL2","0.989041794087666"
"EME2","1.00418410041841"
"EOLA1-DT","0.999719416386083"
"HHIP","1"
"GPR173","1.00605810271238"
"LINC01089","0.998269079464988"
"TTN-AS1","1"
"MAGEE1","1"
"MAGOH-DT","1"
"SIK2","1.02184270775323"
"NEUROD1","1"
"SPEN","1.05419466724474"
"RPP30","0.997788674165946"
"PPARA","0.988664885434378"
"LINC00528","1"
"FARSB","1.00705980066445"
"HEMK1","0.997913188647746"
"UNC13C","1.00020785699439"
"LINC00290","1.02919298245614"
"ADPRHL1","0.941680593049664"
"RAB11B-AS1","0.991379310344828"
"GPATCH2","1.00701785555654"
"DIP2A","1.01062362030905"
"FBF1","1.00126050420168"
"TEX36-AS1","1"
"B3GNT5","1.00661035622475"
"MYLK4","1"
"PPM1L-DT","0.999179991799918"
"SNAI3-AS1","0.991913746630728"
"GPR37L1","1"
"SAXO2","1"
"LINC02575","1.00014040999719"
"MROH2A","1"
"MROH2A","1"
"LINC00847","0.970120973619006"
"ANKRD65","1"
"ANKRD65","1"
"STEAP4","1.01035363721931"
"LINC02984","1"
"RGS9BP","1"
"C10orf90","1"
"LINC00408","1"
"LINC00408","1"
"CLEC2B","1"
"BTG3-AS1","1"
"EIF5-DT","1.01708568829988"
"TBILA","0.977394708593799"
"SEPTIN7P9","0.966641490433031"
"VCPIP1","1.01744033569368"
"KIF6","1.00020837674516"
"EIF1B-AS1","1.00028081999438"
"DOCK7-DT","1.00028081999438"
"MYRFL","0.985815602836879"
"MYT1","1.01704158145876"
"POM121L12","1.01055555555556"
"SIM1","1.00056163998877"
"MCPH1-DT","1"
"PRRT3","1"
"PCARE","1"
"MIF-AS1","1"
"STOML1","0.999789429353548"
"TIAM1-AS1","1"
"HEATR1","0.984899962249906"
"SNAPC5P1","1.00613411403876"
"OLIG3","1"
"ZNRF2P1","1.0024154589372"
"LINC00879","1.0016849199663"
"KRTAP19-1","1"
"C8orf34-AS1","1"
"ZNF470-DT","1"
"LRRN4CL","1"
"EXTL3-AS1","0.831399466143705"
"LINC00606","1"
"LINC00606","1"
"LINC00928","1.00014040999719"
"LINC01138","0.999789429353548"
"ARHGAP22-IT1","1"
"ARHGAP22-IT1","1"
"SCML4","1.00463352990733"
"LINC03032","1"
"LINC03032","1"
"LRRC52","1"
"CFAP91","1"
"CFAP91","1"
"LINC02583","1.00210614995788"
"LINC01365","1"
"LINC00605","1"
"LINC01210","1"
"LINC01210","1"
"NFIA-AS2","1"
"NFIA-AS2","1"
"PLEKHG7","1"
"DLG1-AS1","1"
"LINC00692","1.00266778994664"
"LINC00868","1.00393147992137"
"KIAA2012-AS1","1"
"ACSF3","1.00198453431876"
"TRIM50","0.997902684563758"
"LYRM4-AS1","0.977261243052047"
"ENTPD3-AS1","0.999930074819943"
"FAM229A","1"
"HHIPL1","1"
"NDUFAF6","0.998061210358676"
"LINC03018","0.999719534427149"
"ZNF778","0.999368553988634"
"ST20-AS1","1.0388922016829"
"LINC00901","1"
"SHISA9","1"
"CASC2","1.00490001324328"
"LINC02724","1.00042122999158"
"SLC7A14","1.02089468517739"
"BISPR","1"
"LINC01553","0.98860103626943"
"GTSE1-DT","0.999525648844616"
"RHOQ-AS1","1"
"RHOQ-AS1","1"
"TTC6","1"
"TTC6","1"
"FTCDNL1","0.995335761293208"
"GTF3C2-AS1","1"
"GTF3C2-AS1","1"
"LINC01016","1.01389179755672"
"ZFY-AS1","1"
"NR2F1-AS1","0.996174977397594"
"LINC02175","0.982209350434423"
"FAM216B","1.01721242653233"
"MIR194-2HG","1"
"MIR194-2","1"
"C20orf203","1.0092050209205"
"PRCD","0.998738965952081"
"PHLDA1-DT","1.0437565308255"
"SCOC-AS1","1"
"LINC00671","1"
"GOLGA8IP","0.995348244440196"
"EGFLAM-AS2","1.00379106992418"
"ZNF654","1.02184235517569"
"LINC00595","0.99538784067086"
"MIR3150BHG","1"
"C2CD6","1.00351425224522"
"LINC00930","1"
"ZNF426-DT","1.00201126307321"
"KRBOX1-AS1","1.00014040999719"
"GRASLND","1.00014040999719"
"ZNF497-AS1","1"
"DRAXIN","1"
"LPP-AS2","1"
"DSG2-AS1","1.00599520383693"
"ALDH1L2","1.00056163998877"
"PHACTR2-AS1","1"
"TCTN1","1.01320361362057"
"BLCAP","0.996005509641873"
"IQSEC3","0.993041342611543"
"LINC00558","1"
"NPHP3-AS1","1"
"SORCS1","1"
"LINC01270","1"
"PRMT5-AS1","1"
"ZNF577","1.00364758698092"
"LINC01898","1"
"ALMS1-IT1","1.08142160075741"
"LINC01838","1"
"LRRC77P","1"
"PTPRT-AS1","1"
"CFLAR-AS1","0.984259812711696"
"CDC42-IT1","1.01443932411674"
"CASC22","1.00070204998596"
"ANHX","1.00872563507142"
"SLC25A28-DT","0.994970662196144"
"LINC02838","1"
"OR2H1","1.00166181969256"
"UBA6-DT","1"
"LINC00486","1"
"ESPNL","1"
"ESPNL","1"
"TTC23L","0.999579124579125"
"LINC02028","1"
"LINC02239","1.02556701030928"
"FAM201A","0.922050635570963"
"LEXM","1.0091189674523"
"LINC01990","1"
"LINC01990","1"
"NUP107-DT","0.998348472336912"
"MIR4300HG","1.00386046185162"
"HMMR-AS1","1"
"RNF212","1"
"WASH5P","0.998325659271662"
"UBAC2-AS1","0.97791601866252"
"LINC00665","0.999792917788362"
"YEATS2","0.997978508351952"
"BTBD19","0.998209810239886"
"C5orf47","1"
"C5orf47","1"
"OVAAL","1"
"ZSCAN16-AS1","0.980423706087423"
"YLPM1","1.00348899624262"
"SLFN5","1.00021030494217"
"OOSP2","1.00125052105044"
"KIF5C","1"
"MAMSTR","1"
"HAR1A","1"
"LMTK3","0.999789429353548"
"SLC26A4-AS1","1"
"ZNF561-AS1","1"
"INTS6-AS1","1.01895782643958"
"ZNF575","1.02554385964912"
"CHADL","1"
"TMEM198B","0.981105578960807"
"FAM111B","0.982491925888152"
"ZNRD2-DT","0.973716134249899"
"WDR17","1.00463352990733"
"LINC00632","1"
"ZNF747-DT","0.999589827727646"
"ATP13A4","1"
"TMEM17","1.01847561337848"
"DDX11-AS1","1"
"SSTR5-AS1","0.830935251798561"
"TSKU-AS1","0.949933291201461"
"FILNC1","1"
"C16orf92","1"
"HCG11","1.00294860994103"
"NEK8","0.963246337385588"
"ARMH4","1.00397772474145"
"SYT9-AS1","1"
"C11orf87","1"
"C11orf87","1"
"TPCN1","0.990539916935856"
"DNASE1","0.982714725981509"
"PABPC1L2B","0.952124935995904"
"MEIOC","1"
"B3GAT1-DT","1"
"FAM181A-AS1","1"
"LINC02382","1"
"LINC00648","1"
"FANCB","1.00042087542088"
"LINC02475","1"
"ASPG","1.02952003889699"
"EHBP1L1","1.01815565150006"
"F11-AS1","1"
"LINC02415","1.0034549474848"
"APOL6","0.998558781140622"
"SRPX2","1.00056140350877"
"ZNF382","1"
"AP1G2-AS1","0.992616899097621"
"TLCD2","1.03626519562775"
"CT69","1"
"GTF2IRD2B","1.0101109903501"
"DPY19L2P2","1"
"FLJ12825","1"
"LINC01465","1"
"DPY19L2P3","0.999789429353548"
"CAPN14","1.00157977883096"
"CASC23","1.00280229788427"
"MCM8-AS1","1.00126368997473"
"SUCLG2-DT","1.00014035087719"
"PIK3CD-AS2","1"
"CPB2-AS1","1"
"SOS1","1.00014040999719"
"MROCKI","0.913553412126975"
"LRPPRC","0.995135349021251"
"PRPSAP2","0.963334486336908"
"LINC00698","0.978286025457763"
"SPAAR","1"
"ATP6V1E2","0.997116968698517"
"LINC01141","1"
"ABCC9","1"
"LCT-AS1","0.998178506375228"
"SH3PXD2A-AS1","1"
"IGFBP7-AS1","1"
"METTL16","0.999789429353548"
"SLC25A43","1.01610720086627"
"LINC02059","1"
"FAM227B","1"
"SMIM17","0.998317914213625"
"CPVL-AS2","0.996560737377906"
"ARHGEF7-AS2","1"
"LINC02148","1"
"TREML3P","1"
"TREML3P","1"
"MOSPD1","1.08537350910232"
"TMEM272","1"
"IL6ST-DT","1"
"LINC00507","1"
"PFN4","1.00330988829127"
"PPP1R27","1.00028081999438"
"LINC00320","1.00211127670144"
"ANKRD44-IT1","1"
"CBX3P2","0.952843190125232"
"LINC01487","1"
"CTC-338M12.4","1.00475192173305"
"LINC02189","1"
"HECTD4","0.877141023742534"
"C10orf55","1"
"NDUFA7","0.99598832968636"
"CFAP58","1.00014040999719"
"RNF165","1"
"DIP2C-AS1","1.02076650346108"
"LINC00906","1"
"MATN1-AS1","0.987548479281486"
"DSE","1"
"ALKBH3-AS1","0.999789429353548"
"LINC01305","1"
"PHLDB2","1.01266339869281"
"CABIN1","0.978413135836491"
"RN7SL832P","0.953973390866595"
"LINC01310","1.00645885987082"
"PARD6G-AS1","1"
"LINC00624","0.961138272533534"
"SLC26A5-AS1","1"
"SLC26A5-AS1","1"
"LINC00870","1"
"PICART1","1"
"PICART1","1"
"PITRM1-AS1","1"
"TTLL4","1.00660225442834"
"KIF9-AS1","1"
"ARHGAP19-SLIT1","0.999789429353548"
"DCTN1-AS1","1.00365065992699"
"LINC01622","1"
"CCDC38","1.00504744599233"
"LINC02436","1"
"POM121L15P","1"
"C7orf57","1.03625989324498"
"RUNDC3A-AS1","1"
"VWA8-AS1","1.00056163998877"
"GALE","1.04999507922449"
"CCDC13-AS1","0.970582349409646"
"LINC00642","1"
"LINC00642","1"
"FAM170B-AS1","1.00056163998877"
"RAF1","0.99598841096501"
"TRIML1","1"
"SAMD15","1.02091020910209"
"LINC01142","0.95061011040093"
"ASAP1-IT2","0.985912542550406"
"GATM","1"
"SMC5-DT","1"
"SNRPCP11","1.0309556991427"
"LINC00550","1.0013025921584"
"PIKFYVE","1.04410987849974"
"MYO16","1"
"GRK5","1.00677450573759"
"LINC02092","1"
"NKTR","0.99357456881975"
"UST-AS1","0.992478061011283"
"MIR499B","0.985540334855403"
"LINC02466","1"
"LPAR6","1.00140350877193"
"PURPL","1.00124069478908"
"NANOS2","1"
"PRR15-DT","1"
"RAB17-DT","1"
"ZPLD2P","1.00182532996349"
"LNCAROD","1"
"C21orf62-AS1","1"
"MAP3K14-AS1","1.00995652783621"
"LINC02114","1"
"SELENOH","0.999247068946972"
"AFG3L2","0.982676725342274"
"LINC00639","1"
"LINC02232","0.999439068854298"
"MSRA-DT","1"
"LINC01252","1"
"FAM135B","1"
"LINC01087","1.00070204998596"
"LINC02401","1"
"MFF-DT","1.00222314853411"
"PLA2G4E-AS1","1.00021057064645"
"DIAPH1-AS1","0.999789429353548"
"LINC02052","1.00832639467111"
"FBXO38-DT","1"
"GRID1-AS1","1"
"CASC17","1"
"LINC01020","1"
"LINC01020","1"
"GALNT7-DT","1"
"ZNF32-AS3","1"
"CARNMT1-AS1","1"
"STXBP5-AS1","1.00926705981466"
"LINC01056","1"
"LINC01056","1"
"GSTO1","1.00601598582068"
"SLC16A1","0.978574371652246"
"LINC02274","1"
"ALPL","1"
"CAVIN1","1.09030521674397"
"CNP","1.0033044196613"
"DYNLT2","0.941601444912703"
"PHLDB3","1.04888211382114"
"ZKSCAN1","0.918152024526906"
"CDC42BPB","0.894244105409154"
"EIF4G2","1.00277777777778"
"RPS6KA2","1.00631844987363"
"RPAP3","1.0169423958541"
"METTL6","0.999321113374067"
"PLCG2","1"
"TTN","1.00476728139506"
"NAALADL2","1.0051951698961"
"LCMT1-AS2","1"
"SLC1A2","1"
"SLC1A2","1"
"ERGIC3","0.993300165837479"
"PRKAB2","1.03389757505276"
"KIAA0895L","0.865951248294428"
"EXOSC6","0.995392901174486"
"EIF2B5","1.01270078446022"
"FBXO10","1"
"MDH1B","1"
"HDGFL3","1"
"HDGFL3","1"
"FAM78B","1"
"RECK","0.999158249158249"
"PAPOLA-DT","1"
"TAF11","1.02087354901809"
"DUXAP10","0.931254736386273"
"MEG3","1.02134231957315"
"BAIAP2-DT","0.980510035877049"
"CCDC171","0.992919616826322"
"PEX13","1.00651962824247"
"H1-10-AS1","1"
"IGLV7-43","1"
"GPR37L1","1"
"LINC00592","1"
"FN1","1.02154750244858"
"TARDBP","1.00474993014809"
"VLDLR-AS1","1"
"MIR6782","1.00148028529135"
"SLFN13","1"
"SF3B2","1.00774550484094"
"ATF1","1.00347262866284"
"KCNJ2-AS1","1"
"DR1","1.0009500840459"
"TNRC18P3","1"
"ZNF740","1.00249895876718"
"ARHGAP29","1.0071368597817"
"TMEM184A","0.892445145184601"
"RFT1","0.997060058798824"
"PIGW","1.00553884352767"
"PPFIA2","1"
"EFCAB5","1.01235607975288"
"HOOK3","1.00880451231256"
"TMEM72","1"
"TMEM72","1"
"TONSL","0.983684530722858"
"C22orf15","1"
"C22orf15","1"
"CAPS2-AS1","1"
"DIXDC1","0.927504324579336"
"ZNF487","0.979472824819221"
"DET1","0.980392156862745"
"PLCG1-AS1","1.01358281358281"
"DRAXIN","1"
"ZDHHC2","1.01837822671156"
"LRRC38","1.00041841004184"
"ZNF599","1.006068128534"
"KRT7-AS","0.998846597462514"
"ANKRD24","1"
"ANKRD24","1"
"ARIH1","1.00055694792537"
"TERLR1","1"
"LINC00622","1"
"EGFEM1P","1"
"MISP3","1"
"FRRS1L","1"
"C14orf180","1.01506143479984"
"LINC00265","1.06241804353527"
"ORAI2","0.984769426033"
"NHLRC4","1"
"IGHEP1","1"
"AGA-DT","1"
"ABCC5","0.991562049804486"
"LRRC27","0.995805369127517"
"CST13P","1"
"LINC02053","1"
"LINC02053","1"
"DNM3","1"
"DNM3","1"
"C1orf53","1.01918010327748"
"PALS2","0.997480050398992"
"YPEL3-DT","0.999597423510467"
"LRTM2","1"
"SLC2A11","0.993539726487121"
"TRMT9B","0.999158249158249"
"FAAP20","0.980148385803088"
"VNN1","1.22488326555204"
"SLC66A1L","0.999789429353548"
"LINC02616","1"
"ACTG1P25","1"
"TEX22","1"
"UBL4B","1"
"KANSL1L-AS1","1.02005170125061"
"TUSC7","1.00140291806958"
"SNHG7","1.0046562585593"
"RGPD4-AS1","1"
"MSANTD2-AS1","0.975464916393186"
"RBFADN","1"
"DLGAP4-AS1","1"
"ADAMTS5","1.00710999581765"
"SPATA24","1.00094607379376"
"EDIL3","1.00014040999719"
"MIR133A1HG","1"
"SH3D19","0.986065121412804"
"GCAWKR","1.00800336983993"
"CCDC28A-AS1","1"
"MAP3K20-AS1","1"
"LINC00703","1"
"HULC","1"
"BANK1","0.985687616677038"
"PHEX-AS1","1"
"HMGA2","0.978180321119802"
"ATP6AP1-DT","1.01802372208856"
"FOXN1","1"
"STX17-DT","1.00028081999438"
"GLMP","1.01156794425087"
"ATOH8","1.00084175084175"
"FAM13A-AS1","0.94956644841621"
"VPS9D1-AS1","1"
"ZBTB38","1.00957928802589"
"NOL3","0.876799257080947"
"DEXI","0.908283031522468"
"SMCHD1","0.932449125544503"
"ZNF763","1.00294860994103"
"SPRING1","1.01112943116241"
"TNRC6B-DT","0.996895052784103"
"PIK3R6","1.0125"
"NFYC-AS1","1.0005437737901"
"ZNF252P-AS1","1"
"FIRRE","0.999369615465434"
"FRY-AS1","1"
"ADGRB3-DT","1"
"ADGRB3-DT","1"
"NNT-AS1","1.02290751897614"
"CDK13-DT","0.987315450197546"
"TMED5","1.00069185000692"
"ZNF664","0.998168095552136"
"SLCO5A1-AS1","1"
"CCDC178","1.00014040999719"
"NBPF3","1"
"ZNF831","1.00021057064645"
"CARMN","1"
"SLC2A1-DT","0.930418719211823"
"AKNAD1","1"
"GVQW3","1.01173945126451"
"PNLIPRP3","1.00042105263158"
"SWINGN","1"
"LINC00683","1"
"LINC00683","1"
"DMRTA2","1"
"LNC-LBCS","1"
"GARS1-DT","1.01559160065384"
"NBPF5P","1"
"DSE","1"
"DSE","1"
"SREBF1","1.00153996920062"
"LINC00924","1"
"ZNF321P","0.994384890250128"
"DEUP1","0.967479674796748"
"PLK5","1"
"RGMB-AS1","0.998108051292832"
"LINC00907","1"
"DESI2","1.00598324690866"
"SEC23IP","0.999581633720322"
"SLC8A1-AS1","1"
"LINC00460","0.915268356539331"
"PSME1","1.02234636871508"
"TNRC18","1.00214083203148"
"IFT80","0.996185504918691"
"THEMIS","1.00055463117027"
"UBALD1","0.987315450197546"
"ZNF547","1.00098286998034"
"MORF4L2-AS1","0.989611047763841"
"CCDC163","1"
"NUP155","1.08341628508859"
"GTF2A1-AS1","1"
"PTPRE","1.00647918389854"
"C3orf52","1.00452488687783"
"EFCAB14","1.00019948134849"
"PPP1R26-AS1","1.0653782273894"
"CYP4F35P","0.963371986011412"
"LINC01018","1"
"SIRPB2","1"
"EXOSC1","0.979323020370654"
"KRBA2","1.00027536830511"
"BAHCC1","0.99467386041364"
"HCG27","1.0079185520362"
"ZNF611","0.999279208439814"
"CACNA1G-AS1","1"
"NUP153-AS1","0.988820373991076"
"LINC02977","1.00214251157647"
"MTHFS","1.00070116393213"
"ELFN2","0.998455995882656"
"KDM4B","1.02154147433207"
"ABI3BP","1"
"LINC00567","1"
"DUBR","1"
"FGD2","0.994083635874681"
"LINC01530","1"
"FBXO9","1.02286881061766"
"LINC01550","1"
"AP1AR-DT","1.03021718602455"
"LEKR1","0.999789429353548"
"OPRD1","1"
"OPRD1","1"
"TMEM167B-DT","0.960295834955236"
"RRP12","1.00008646779075"
"LINC02603","1.00153738644305"
"ZNF546","1.00645885987082"
"SPATA19","1"
"FAM87A","1"
"FAM87A","1"
"KAT6A","1.00013976240391"
"LINC00910","1.001946878042"
"INHBA-AS1","1.02372928952541"
"MPV17L","1.00523341009001"
"LINC02210","0.999230177059276"
"RNU6-322P","1"
"RNU6-322P","1"
"CLEC4GP1","1.00084245998315"
"LINC02273","1.01039033979219"
"ST7-OT4","1"
"LINC01419","1"
"TWF2-DT","1"
"LCE1E","1"
"LCE1E","1"
"VHL","0.969491525423729"
"SNORD27","1"
"FMN2","0.955716586151369"
"ATXN1","1.01171390013495"
"LINC01730","1.00442198357549"
"PICSAR","1"
"CT83","1"
"PKD1L2","1.00020521239483"
"ZC3H12D","1"
"LACTB2-AS1","1"
"SKIDA1","1.00294860994103"
"ZFHX4","1"
"PCAT18","1"
"TCF21","1.01574803149606"
"APELA","1"
"LINC00032","1.00167996640067"
"ADAMTS9-AS2","1.00014040999719"
"SPATA41","1"
"FAM234B","1.0005609311457"
"LINC01532","1.00280819994384"
"ANKRD18A","1.00125786163522"
"SOCS2-AS1","0.999158249158249"
"LINC02241","1"
"LINC02997","1"
"DIO3OS","1.00238696995226"
"SRGAP3-AS2","1"
"SNHG14","1.00724187875026"
"MAPK10-AS1","1.01893939393939"
"LINC01852","1"
"MILIP","1.00727289153905"
"MACC1","1.01369863013699"
"HISLA","1"
"LINC01635","1"
"LYNX1","0.996432318992655"
"SPATA45","1"
"PRR14","0.979692718770875"
"HMGN3-AS1","1.00085689802913"
"LINC02754","0.848056537102473"
"TRRAP","1.01122334455668"
"SMCO1","1"
"APCDD1L-DT","1.0049160180254"
"C21orf58","1.00266778994664"
"FLJ38576","1"
"IL21R-AS1","1.02010152284264"
"SMC2","0.999791449426486"
"SIPA1L2","1.00224466891134"
"D21S2088E","1.00098286998034"
"SEPSECS-AS1","1"
"CHIC1","1.00014040999719"
"PROX1-AS1","1.0004016064257"
"LINC01366","1"
"LINC01366","1"
"GIHCG","0.98200620475698"
"SLC35G2","0.992790937178167"
"LINC01583","1"
"CBR3-AS1","0.985675731783268"
"LRRC25","1"
"MIR137HG","1.05967424880651"
"NAA35","1.0002084636231"
"LINC00630","1.10194513083698"
"ARIH2OS","1.00182532996349"
"MRNIP-DT","1.03717472118959"
"GAU1","1"
"C5orf64-AS1","1"
"RB1-DT","1.00056163998877"
"SPATA31E1","1"
"FBXO42","1.00126368997473"
"ATP13A4","1"
"LINC01093","1.04468349193215"
"AQP12B","1"
"NFE2L1-DT","1"
"LINC00927","1"
"C16orf54","1"
"CHDH","0.977477123154776"
"LINC02458","1"
"GPR12","1"
"LINC01936","1"
"GBP6","1.00068898994075"
"LINC02912","1"
"HDAC2-AS2","1"
"C11orf54","1.01783206964336"
"LINC02860","1"
"DMGDH","1"
"PIK3CD-AS1","1"
"ANKFN1","1.00210526315789"
"LINC00184","1.06978376860432"
"LINC00892","1"
"JAZF1-AS1","1"
"CSNK1A1P1","1"
"GRTP1-AS1","1"
"GRTP1-AS1","1"
"LINC02318","1"
"LINC02846","1.00154450996911"
"GS1-24F4.2","1.00224655995507"
"TMEM14B-DT","1.00014040999719"
"ZKSCAN2-DT","1.01962259419472"
"LINC00689","0.999859649122807"
"LINC01968","0.983503639885127"
"INO80C","1.00222965440357"
"LINC01537","0.997770345596433"
"ZBTB40","0.999789517996211"
"ADAMTSL3","1"
"C21orf62-AS1","1"
"LINC02656","0.960372017792155"
"KIFC3","0.966976411722659"
"NALT1","1.05358870187657"
"ALDH1L1-AS2","1"
"MIR3945HG","1"
"TPPP2","1"
"LINC01800","1.00014040999719"
"LINC02223","1"
"FAM53B-AS1","1"
"SLC38A4-AS1","1.00575680988486"
"LINC00960","1.00224655995507"
"FAM170B","1"
"LINC01410","1"
"LINC01490","1"
"ZNF605","1"
"PCAT7","0.864315873559283"
"LCN6","1"
"TDH-AS1","1.02054907118198"
"LZTS1-AS1","1"
"ZNF12","0.993842197861686"
"CDKN2B-AS1","0.999789429353548"
"H3-7","0.986523906221156"
"GPATCH11","0.994861660079051"
"MIR99AHG","1.00014035087719"
"HDHD5-AS1","1"
"SLC38A2-AS1","1"
"SLC38A2-AS1","1"
"LINC01186","0.954788971645106"
"MDFIC","0.996223248006714"
"DDX42","0.981507257904156"
"ZFHX4-AS1","1"
"ZFHX4-AS1","1"
"FLRT2-AS1","1.00716621442983"
"LIFR-AS1","1"
"ZNF483","0.997791580400276"
"LINC00645","1"
"CHCHD2","0.92667215938881"
"CPEB1-AS1","0.999859826184469"
"FCN1","1"
"RTP5","1"
"RMDN2","1.00265922084829"
"VPS37C","0.995875564915976"
"RAD51-AS1","0.991369206180074"
"SLC25A25-AS1","0.970463294836055"
"PHF21B","0.986085150571132"
"DLX1","0.988270676691729"
"SYDE2","1"
"KIAA1217","0.98705501618123"
"ABHD1","1"
"LINC00937","1"
